id,filename,relative_path,raw_timestamp,timestamp,depth,gain,frequency,bpp,image_width,image_height,micropixel,test_name,test_id,mask_status,mask_path
0000,0000_1753176200174_T_1.png,data\phantom_taobao\images\0000_1753176200174_T_1.png,670211299690,1753176200174,4,50,8/10.0,4,528,557,72.34590065828846,phantom_taobao,1,negative,data\phantom_taobao\masks\0000_1753176200174_T_1_mask.png
0001,0001_1753176203081_T_1.png,data\phantom_taobao\images\0001_1753176203081_T_1.png,672928345260,1753176203081,4,50,8/10.0,4,528,557,72.34590065828846,phantom_taobao,1,negative,data\phantom_taobao\masks\0001_1753176203081_T_1_mask.png
0002,0002_1753176205250_T_1.png,data\phantom_taobao\images\0002_1753176205250_T_1.png,675190125160,1753176205250,4,50,8/10.0,4,528,557,72.34590065828846,phantom_taobao,1,negative,data\phantom_taobao\masks\0002_1753176205250_T_1_mask.png
0003,0003_1753176220083_T_1.png,data\phantom_taobao\images\0003_1753176220083_T_1.png,690141683640,1753176220083,4,50,8/10.0,4,528,557,72.34590065828846,phantom_taobao,1,positive,data\phantom_taobao\masks\0003_1753176220083_T_1_mask.png
0004,0004_1753176228033_T_1.png,data\phantom_taobao\images\0004_1753176228033_T_1.png,698067147610,1753176228033,4,50,8/10.0,4,528,557,72.34590065828846,phantom_taobao,1,positive,data\phantom_taobao\masks\0004_1753176228033_T_1_mask.png
0005,0005_1753176231161_T_1.png,data\phantom_taobao\images\0005_1753176231161_T_1.png,701214533900,1753176231161,4,50,8/10.0,4,528,557,72.34590065828846,phantom_taobao,1,positive,data\phantom_taobao\masks\0005_1753176231161_T_1_mask.png
0006,0006_1753176235203_T_1.png,data\phantom_taobao\images\0006_1753176235203_T_1.png,705283705070,1753176235203,4,50,8/10.0,4,528,557,72.34590065828846,phantom_taobao,1,positive,data\phantom_taobao\masks\0006_1753176235203_T_1_mask.png
0007,0007_1753176238032_T_1.png,data\phantom_taobao\images\0007_1753176238032_T_1.png,708104711980,1753176238032,4,50,8/10.0,4,528,557,72.34590065828846,phantom_taobao,1,positive,data\phantom_taobao\masks\0007_1753176238032_T_1_mask.png
0008,0008_1753176240248_T_1.png,data\phantom_taobao\images\0008_1753176240248_T_1.png,710329729710,1753176240248,4,50,8/10.0,4,528,557,72.34590065828846,phantom_taobao,1,positive,data\phantom_taobao\masks\0008_1753176240248_T_1_mask.png
0009,0009_1753176242747_T_1.png,data\phantom_taobao\images\0009_1753176242747_T_1.png,712826035430,1753176242747,4,50,8/10.0,4,528,557,72.34590065828846,phantom_taobao,1,positive,data\phantom_taobao\masks\0009_1753176242747_T_1_mask.png
0010,0010_1753176245318_T_1.png,data\phantom_taobao\images\0010_1753176245318_T_1.png,715377771190,1753176245318,4,50,8/10.0,4,528,557,72.34590065828846,phantom_taobao,1,positive,data\phantom_taobao\masks\0010_1753176245318_T_1_mask.png
0011,0011_1753176253441_T_1.png,data\phantom_taobao\images\0011_1753176253441_T_1.png,723518559160,1753176253441,4,50,8/10.0,4,528,557,72.34590065828846,phantom_taobao,1,positive,data\phantom_taobao\masks\0011_1753176253441_T_1_mask.png
0012,0012_1753176256475_T_1.png,data\phantom_taobao\images\0012_1753176256475_T_1.png,726557688190,1753176256475,4,50,8/10.0,4,528,557,72.34590065828846,phantom_taobao,1,positive,data\phantom_taobao\masks\0012_1753176256475_T_1_mask.png
0013,0013_1753176260225_T_1.png,data\phantom_taobao\images\0013_1753176260225_T_1.png,730303534330,1753176260225,4,50,8/10.0,4,528,557,72.34590065828846,phantom_taobao,1,positive,data\phantom_taobao\masks\0013_1753176260225_T_1_mask.png
0014,0014_1753176269257_T_1.png,data\phantom_taobao\images\0014_1753176269257_T_1.png,739313456870,1753176269257,4,50,8/10.0,4,528,557,72.34590065828846,phantom_taobao,1,positive,data\phantom_taobao\masks\0014_1753176269257_T_1_mask.png
0015,0015_1753176273782_T_1.png,data\phantom_taobao\images\0015_1753176273782_T_1.png,743816926750,1753176273782,4,50,8/10.0,4,528,557,72.34590065828846,phantom_taobao,1,positive,data\phantom_taobao\masks\0015_1753176273782_T_1_mask.png
0016,0016_1753176278565_T_1.png,data\phantom_taobao\images\0016_1753176278565_T_1.png,748647320620,1753176278565,4,50,8/10.0,4,528,557,72.34590065828846,phantom_taobao,1,positive,data\phantom_taobao\masks\0016_1753176278565_T_1_mask.png
0017,0017_1753176285630_T_1.png,data\phantom_taobao\images\0017_1753176285630_T_1.png,755710479070,1753176285630,4,50,8/10.0,4,528,557,72.34590065828846,phantom_taobao,1,positive,data\phantom_taobao\masks\0017_1753176285630_T_1_mask.png
0018,0018_1753176292176_T_1.png,data\phantom_taobao\images\0018_1753176292176_T_1.png,762232180150,1753176292176,4,50,8/10.0,4,528,557,72.34590065828846,phantom_taobao,1,positive,data\phantom_taobao\masks\0018_1753176292176_T_1_mask.png
0019,0019_1753176295188_T_1.png,data\phantom_taobao\images\0019_1753176295188_T_1.png,765272847230,1753176295188,4,50,8/10.0,4,528,557,72.34590065828846,phantom_taobao,1,positive,data\phantom_taobao\masks\0019_1753176295188_T_1_mask.png
0020,0020_1753176301274_T_1.png,data\phantom_taobao\images\0020_1753176301274_T_1.png,771354265950,1753176301274,4,50,8/10.0,4,528,557,72.34590065828846,phantom_taobao,1,positive,data\phantom_taobao\masks\0020_1753176301274_T_1_mask.png
0021,0021_1753176304755_T_1.png,data\phantom_taobao\images\0021_1753176304755_T_1.png,774826544660,1753176304755,4,50,8/10.0,4,528,557,72.34590065828846,phantom_taobao,1,positive,data\phantom_taobao\masks\0021_1753176304755_T_1_mask.png
0022,0022_1753176309746_T_1.png,data\phantom_taobao\images\0022_1753176309746_T_1.png,779817503960,1753176309746,4,50,8/10.0,4,528,557,72.34590065828846,phantom_taobao,1,positive,data\phantom_taobao\masks\0022_1753176309746_T_1_mask.png
0023,0023_1753176313451_T_1.png,data\phantom_taobao\images\0023_1753176313451_T_1.png,783508875480,1753176313451,4,50,8/10.0,4,528,557,72.34590065828846,phantom_taobao,1,positive,data\phantom_taobao\masks\0023_1753176313451_T_1_mask.png
0024,0024_1753176316701_T_1.png,data\phantom_taobao\images\0024_1753176316701_T_1.png,786766367910,1753176316701,4,50,8/10.0,4,528,557,72.34590065828846,phantom_taobao,1,positive,data\phantom_taobao\masks\0024_1753176316701_T_1_mask.png
0025,0025_1753176322008_T_1.png,data\phantom_taobao\images\0025_1753176322008_T_1.png,792087498380,1753176322008,4,50,8/10.0,4,528,557,72.34590065828846,phantom_taobao,1,pass,
0026,0026_1753176325069_T_1.png,data\phantom_taobao\images\0026_1753176325069_T_1.png,795126851260,1753176325069,4,50,8/10.0,4,528,557,72.34590065828846,phantom_taobao,1,pass,
0027,0027_1753176328595_T_1.png,data\phantom_taobao\images\0027_1753176328595_T_1.png,798656277660,1753176328595,4,50,8/10.0,4,528,557,72.34590065828846,phantom_taobao,1,pass,
0028,0028_1753176335418_T_1.png,data\phantom_taobao\images\0028_1753176335418_T_1.png,805497769480,1753176335418,4,50,8/10.0,4,528,557,72.34590065828846,phantom_taobao,1,positive,data\phantom_taobao\masks\0028_1753176335418_T_1_mask.png
0029,0029_1753176338236_T_1.png,data\phantom_taobao\images\0029_1753176338236_T_1.png,808320459980,1753176338236,4,50,8/10.0,4,528,557,72.34590065828846,phantom_taobao,1,positive,data\phantom_taobao\masks\0029_1753176338236_T_1_mask.png
0030,0030_1753176348426_T_1.png,data\phantom_taobao\images\0030_1753176348426_T_1.png,818504345600,1753176348426,4,50,8/10.0,4,528,557,72.34590065828846,phantom_taobao,1,positive,data\phantom_taobao\masks\0030_1753176348426_T_1_mask.png
0031,0031_1753176351289_T_1.png,data\phantom_taobao\images\0031_1753176351289_T_1.png,821364252810,1753176351289,4,50,8/10.0,4,528,557,72.34590065828846,phantom_taobao,1,positive,data\phantom_taobao\masks\0031_1753176351289_T_1_mask.png
0032,0032_1753176364749_T_1.png,data\phantom_taobao\images\0032_1753176364749_T_1.png,834810379860,1753176364749,4,50,8/10.0,4,528,557,72.34590065828846,phantom_taobao,1,positive,data\phantom_taobao\masks\0032_1753176364749_T_1_mask.png
0033,0033_1753176369432_T_1.png,data\phantom_taobao\images\0033_1753176369432_T_1.png,839508786340,1753176369432,4,50,8/10.0,4,528,557,72.34590065828846,phantom_taobao,1,positive,data\phantom_taobao\masks\0033_1753176369432_T_1_mask.png
0034,0034_1753176371857_T_1.png,data\phantom_taobao\images\0034_1753176371857_T_1.png,841937909380,1753176371857,4,50,8/10.0,4,528,557,72.34590065828846,phantom_taobao,1,positive,data\phantom_taobao\masks\0034_1753176371857_T_1_mask.png
0035,0035_1753178525350_T_1.png,data\phantom_taobao\images\0035_1753178525350_T_1.png,223303975130,1753178525350,4,50,8/10.0,4,532,557,71.79293836026332,phantom_taobao,1,positive,data\phantom_taobao\masks\0035_1753178525350_T_1_mask.png
0036,0036_1753178534829_T_1.png,data\phantom_taobao\images\0036_1753178534829_T_1.png,232762775940,1753178534829,4,50,8/10.0,4,532,557,71.79293836026332,phantom_taobao,1,positive,data\phantom_taobao\masks\0036_1753178534829_T_1_mask.png
0037,0037_1753178612999_T_1.png,data\phantom_taobao\images\0037_1753178612999_T_1.png,310978290400,1753178612999,5,70,8/10.0,4,426,557,89.71813285457812,phantom_taobao,1,pass,
0038,0038_1753178789243_T_1.png,data\phantom_taobao\images\0038_1753178789243_T_1.png,487224544750,1753178789243,5,70,8/10.0,4,424,557,90.13285457809695,phantom_taobao,1,positive,data\phantom_taobao\masks\0038_1753178789243_T_1_mask.png
0039,0039_1753178794167_T_1.png,data\phantom_taobao\images\0039_1753178794167_T_1.png,492146144130,1753178794167,5,70,8/10.0,4,424,557,90.13285457809695,phantom_taobao,1,positive,data\phantom_taobao\masks\0039_1753178794167_T_1_mask.png
0040,0040_1753178796800_T_1.png,data\phantom_taobao\images\0040_1753178796800_T_1.png,494775074810,1753178796800,5,70,8/10.0,4,424,557,90.13285457809695,phantom_taobao,1,positive,data\phantom_taobao\masks\0040_1753178796800_T_1_mask.png
0041,0041_1753178803543_T_1.png,data\phantom_taobao\images\0041_1753178803543_T_1.png,501540427680,1753178803543,5,70,8/10.0,4,424,557,90.13285457809695,phantom_taobao,1,positive,data\phantom_taobao\masks\0041_1753178803543_T_1_mask.png
0042,0042_1753178806006_T_1.png,data\phantom_taobao\images\0042_1753178806006_T_1.png,504000898430,1753178806006,5,70,8/10.0,4,424,557,90.13285457809695,phantom_taobao,1,positive,data\phantom_taobao\masks\0042_1753178806006_T_1_mask.png
0043,0043_1753178808313_T_1.png,data\phantom_taobao\images\0043_1753178808313_T_1.png,506292790580,1753178808313,5,70,8/10.0,4,424,557,90.13285457809695,phantom_taobao,1,positive,data\phantom_taobao\masks\0043_1753178808313_T_1_mask.png
0044,0044_1753178811655_T_1.png,data\phantom_taobao\images\0044_1753178811655_T_1.png,509647926980,1753178811655,5,70,8/10.0,4,424,557,90.13285457809695,phantom_taobao,1,positive,data\phantom_taobao\masks\0044_1753178811655_T_1_mask.png
0045,0045_1753178814138_T_1.png,data\phantom_taobao\images\0045_1753178814138_T_1.png,512107941320,1753178814138,5,70,8/10.0,4,424,557,90.13285457809695,phantom_taobao,1,positive,data\phantom_taobao\masks\0045_1753178814138_T_1_mask.png
0046,0046_1753178818351_T_1.png,data\phantom_taobao\images\0046_1753178818351_T_1.png,516303605030,1753178818351,5,70,8/10.0,4,424,557,90.13285457809695,phantom_taobao,1,positive,data\phantom_taobao\masks\0046_1753178818351_T_1_mask.png
0047,0047_1753178864670_T_1.png,data\phantom_taobao\images\0047_1753178864670_T_1.png,562662040410,1753178864670,5,70,8/10.0,4,424,557,89.99461400359066,phantom_taobao,1,positive,data\phantom_taobao\masks\0047_1753178864670_T_1_mask.png
0048,0048_1753178869365_T_1.png,data\phantom_taobao\images\0048_1753178869365_T_1.png,567362216580,1753178869365,5,70,8/10.0,4,424,557,89.99461400359066,phantom_taobao,1,pass,
0049,0049_1753178872957_T_1.png,data\phantom_taobao\images\0049_1753178872957_T_1.png,570944017310,1753178872957,5,70,8/10.0,4,424,557,89.99461400359066,phantom_taobao,1,pass,
0050,0050_1753178880948_T_1.png,data\phantom_taobao\images\0050_1753178880948_T_1.png,578945313800,1753178880948,5,70,8/10.0,4,424,557,89.99461400359066,phantom_taobao,1,positive,data\phantom_taobao\masks\0050_1753178880948_T_1_mask.png
0051,0051_1753178884862_T_1.png,data\phantom_taobao\images\0051_1753178884862_T_1.png,582863083050,1753178884862,5,70,8/10.0,4,424,557,89.99461400359066,phantom_taobao,1,positive,data\phantom_taobao\masks\0051_1753178884862_T_1_mask.png
0052,0052_1753178888375_T_1.png,data\phantom_taobao\images\0052_1753178888375_T_1.png,586330952630,1753178888375,5,70,8/10.0,4,424,557,89.99461400359066,phantom_taobao,1,pass,
0053,0053_1753178896278_T_1.png,data\phantom_taobao\images\0053_1753178896278_T_1.png,594276081010,1753178896278,5,70,8/10.0,4,424,557,89.99461400359066,phantom_taobao,1,positive,data\phantom_taobao\masks\0053_1753178896278_T_1_mask.png
0054,0054_1753178899557_T_1.png,data\phantom_taobao\images\0054_1753178899557_T_1.png,597521304490,1753178899557,5,70,8/10.0,4,424,557,89.99461400359066,phantom_taobao,1,positive,data\phantom_taobao\masks\0054_1753178899557_T_1_mask.png
0055,0055_1753178913394_T_1.png,data\phantom_taobao\images\0055_1753178913394_T_1.png,611394638910,1753178913394,5,70,8/10.0,4,424,557,89.99461400359066,phantom_taobao,1,positive,data\phantom_taobao\masks\0055_1753178913394_T_1_mask.png
0056,0056_1753178916873_T_1.png,data\phantom_taobao\images\0056_1753178916873_T_1.png,614862022390,1753178916873,5,70,8/10.0,4,424,557,89.99461400359066,phantom_taobao,1,positive,data\phantom_taobao\masks\0056_1753178916873_T_1_mask.png
